R,C,V_in,V_out
6181.818181818182,1e-05,5.0,0.0
6272.727272727273,1e-07,5.0,0.0
6272.727272727273,2e-07,5.0,0.0
6272.727272727273,3e-07,5.0,0.0
6272.727272727273,4e-07,5.0,0.0
6272.727272727273,5e-07,5.0,0.0
6272.727272727273,6e-07,5.0,0.0
6272.727272727273,7e-07,5.0,0.0
6272.727272727273,8e-07,5.0,0.0
6272.727272727273,9e-07,5.0,0.0
6272.727272727273,1e-06,5.0,0.0
6272.727272727273,1.1e-06,5.0,0.0
6272.727272727273,1.2e-06,5.0,0.0
6272.727272727273,1.2999999999999998e-06,5.0,0.0
6272.727272727273,1.3999999999999997e-06,5.0,0.0
6272.727272727273,1.5e-06,5.0,0.0
6272.727272727273,1.6e-06,5.0,0.0
6272.727272727273,1.6999999999999998e-06,5.0,0.0
6272.727272727273,1.7999999999999997e-06,5.0,0.0
6272.727272727273,1.9e-06,5.0,0.0
6272.727272727273,2e-06,5.0,0.0
6272.727272727273,2.1e-06,5.0,0.0
6272.727272727273,2.1999999999999997e-06,5.0,0.0
6272.727272727273,2.3e-06,5.0,0.0
6272.727272727273,2.4e-06,5.0,0.0
6272.727272727273,2.4999999999999998e-06,5.0,0.0
6272.727272727273,2.5999999999999997e-06,5.0,0.0
6272.727272727273,2.6999999999999996e-06,5.0,0.0
6272.727272727273,2.8e-06,5.0,0.0
6272.727272727273,2.8999999999999998e-06,5.0,0.0
6272.727272727273,2.9999999999999997e-06,5.0,0.0
6272.727272727273,3.1e-06,5.0,0.0
6272.727272727273,3.2e-06,5.0,0.0
6272.727272727273,3.2999999999999997e-06,5.0,0.0
6272.727272727273,3.3999999999999996e-06,5.0,0.0
6272.727272727273,3.4999999999999995e-06,5.0,0.0
6272.727272727273,3.6e-06,5.0,0.0
6272.727272727273,3.6999999999999997e-06,5.0,0.0
6272.727272727273,3.7999999999999996e-06,5.0,0.0
6272.727272727273,3.9e-06,5.0,0.0
6272.727272727273,4e-06,5.0,0.0
6272.727272727273,4.1e-06,5.0,0.0
6272.727272727273,4.2e-06,5.0,0.0
6272.727272727273,4.2999999999999995e-06,5.0,0.0
6272.727272727273,4.399999999999999e-06,5.0,0.0
6272.727272727273,4.5e-06,5.0,0.0
6272.727272727273,4.6e-06,5.0,0.0
6272.727272727273,4.7e-06,5.0,0.0
6272.727272727273,4.8e-06,5.0,0.0
6272.727272727273,4.9e-06,5.0,0.0
6272.727272727273,4.9999999999999996e-06,5.0,0.0
6272.727272727273,5.0999999999999995e-06,5.0,0.0
6272.727272727273,5.199999999999999e-06,5.0,0.0
6272.727272727273,5.299999999999999e-06,5.0,0.0
6272.727272727273,5.4e-06,5.0,0.0
6272.727272727273,5.5e-06,5.0,0.0
6272.727272727273,5.6e-06,5.0,0.0
6272.727272727273,5.7e-06,5.0,0.0
6272.727272727273,5.7999999999999995e-06,5.0,0.0
6272.727272727273,5.899999999999999e-06,5.0,0.0
6272.727272727273,5.999999999999999e-06,5.0,0.0
6272.727272727273,6.1e-06,5.0,0.0
6272.727272727273,6.2e-06,5.0,0.0
6272.727272727273,6.3e-06,5.0,0.0
6272.727272727273,6.4e-06,5.0,0.0
6272.727272727273,6.5e-06,5.0,0.0
6272.727272727273,6.5999999999999995e-06,5.0,0.0
6272.727272727273,6.699999999999999e-06,5.0,0.0
6272.727272727273,6.799999999999999e-06,5.0,0.0
6272.727272727273,6.899999999999999e-06,5.0,0.0
6272.727272727273,7e-06,5.0,0.0
6272.727272727273,7.1e-06,5.0,0.0
6272.727272727273,7.2e-06,5.0,0.0
6272.727272727273,7.2999999999999996e-06,5.0,0.0
6272.727272727273,7.3999999999999995e-06,5.0,0.0
6272.727272727273,7.499999999999999e-06,5.0,0.0
6272.727272727273,7.599999999999999e-06,5.0,0.0
6272.727272727273,7.7e-06,5.0,0.0
6272.727272727273,7.8e-06,5.0,0.0
6272.727272727273,7.9e-06,5.0,0.0
6272.727272727273,8e-06,5.0,0.0
6272.727272727273,8.1e-06,5.0,0.0
6272.727272727273,8.200000000000001e-06,5.0,0.0
6272.727272727273,8.3e-06,5.0,0.0
6272.727272727273,8.400000000000001e-06,5.0,0.0
6272.727272727273,8.5e-06,5.0,0.0
6272.727272727273,8.6e-06,5.0,0.0
6272.727272727273,8.7e-06,5.0,0.0
6272.727272727273,8.8e-06,5.0,0.0
6272.727272727273,8.900000000000001e-06,5.0,0.0
6272.727272727273,9e-06,5.0,0.0
6272.727272727273,9.100000000000001e-06,5.0,0.0
6272.727272727273,9.2e-06,5.0,0.0
6272.727272727273,9.3e-06,5.0,0.0
6272.727272727273,9.4e-06,5.0,0.0
6272.727272727273,9.5e-06,5.0,0.0
6272.727272727273,9.6e-06,5.0,0.0
6272.727272727273,9.7e-06,5.0,0.0
6272.727272727273,9.800000000000001e-06,5.0,0.0
6272.727272727273,9.9e-06,5.0,0.0
6272.727272727273,1e-05,5.0,0.0
6363.636363636363,1e-07,5.0,0.0
6363.636363636363,2e-07,5.0,0.0
6363.636363636363,3e-07,5.0,0.0
6363.636363636363,4e-07,5.0,0.0
6363.636363636363,5e-07,5.0,0.0
6363.636363636363,6e-07,5.0,0.0
6363.636363636363,7e-07,5.0,0.0
6363.636363636363,8e-07,5.0,0.0
6363.636363636363,9e-07,5.0,0.0
6363.636363636363,1e-06,5.0,0.0
6363.636363636363,1.1e-06,5.0,0.0
6363.636363636363,1.2e-06,5.0,0.0
6363.636363636363,1.2999999999999998e-06,5.0,0.0
6363.636363636363,1.3999999999999997e-06,5.0,0.0
6363.636363636363,1.5e-06,5.0,0.0
6363.636363636363,1.6e-06,5.0,0.0
6363.636363636363,1.6999999999999998e-06,5.0,0.0
6363.636363636363,1.7999999999999997e-06,5.0,0.0
6363.636363636363,1.9e-06,5.0,0.0
6363.636363636363,2e-06,5.0,0.0
6363.636363636363,2.1e-06,5.0,0.0
6363.636363636363,2.1999999999999997e-06,5.0,0.0
6363.636363636363,2.3e-06,5.0,0.0
6363.636363636363,2.4e-06,5.0,0.0
6363.636363636363,2.4999999999999998e-06,5.0,0.0
6363.636363636363,2.5999999999999997e-06,5.0,0.0
6363.636363636363,2.6999999999999996e-06,5.0,0.0
6363.636363636363,2.8e-06,5.0,0.0
6363.636363636363,2.8999999999999998e-06,5.0,0.0
6363.636363636363,2.9999999999999997e-06,5.0,0.0
6363.636363636363,3.1e-06,5.0,0.0
6363.636363636363,3.2e-06,5.0,0.0
6363.636363636363,3.2999999999999997e-06,5.0,0.0
6363.636363636363,3.3999999999999996e-06,5.0,0.0
6363.636363636363,3.4999999999999995e-06,5.0,0.0
6363.636363636363,3.6e-06,5.0,0.0
6363.636363636363,3.6999999999999997e-06,5.0,0.0
6363.636363636363,3.7999999999999996e-06,5.0,0.0
6363.636363636363,3.9e-06,5.0,0.0
6363.636363636363,4e-06,5.0,0.0
6363.636363636363,4.1e-06,5.0,0.0
6363.636363636363,4.2e-06,5.0,0.0
6363.636363636363,4.2999999999999995e-06,5.0,0.0
6363.636363636363,4.399999999999999e-06,5.0,0.0
6363.636363636363,4.5e-06,5.0,0.0
6363.636363636363,4.6e-06,5.0,0.0
6363.636363636363,4.7e-06,5.0,0.0
6363.636363636363,4.8e-06,5.0,0.0
6363.636363636363,4.9e-06,5.0,0.0
6363.636363636363,4.9999999999999996e-06,5.0,0.0
6363.636363636363,5.0999999999999995e-06,5.0,0.0
6363.636363636363,5.199999999999999e-06,5.0,0.0
6363.636363636363,5.299999999999999e-06,5.0,0.0
6363.636363636363,5.4e-06,5.0,0.0
6363.636363636363,5.5e-06,5.0,0.0
6363.636363636363,5.6e-06,5.0,0.0
6363.636363636363,5.7e-06,5.0,0.0
6363.636363636363,5.7999999999999995e-06,5.0,0.0
6363.636363636363,5.899999999999999e-06,5.0,0.0
6363.636363636363,5.999999999999999e-06,5.0,0.0
6363.636363636363,6.1e-06,5.0,0.0
6363.636363636363,6.2e-06,5.0,0.0
6363.636363636363,6.3e-06,5.0,0.0
6363.636363636363,6.4e-06,5.0,0.0
6363.636363636363,6.5e-06,5.0,0.0
6363.636363636363,6.5999999999999995e-06,5.0,0.0
6363.636363636363,6.699999999999999e-06,5.0,0.0
6363.636363636363,6.799999999999999e-06,5.0,0.0
6363.636363636363,6.899999999999999e-06,5.0,0.0
6363.636363636363,7e-06,5.0,0.0
6363.636363636363,7.1e-06,5.0,0.0
6363.636363636363,7.2e-06,5.0,0.0
6363.636363636363,7.2999999999999996e-06,5.0,0.0
6363.636363636363,7.3999999999999995e-06,5.0,0.0
6363.636363636363,7.499999999999999e-06,5.0,0.0
6363.636363636363,7.599999999999999e-06,5.0,0.0
6363.636363636363,7.7e-06,5.0,0.0
6363.636363636363,7.8e-06,5.0,0.0
6363.636363636363,7.9e-06,5.0,0.0
6363.636363636363,8e-06,5.0,0.0
6363.636363636363,8.1e-06,5.0,0.0
6363.636363636363,8.200000000000001e-06,5.0,0.0
6363.636363636363,8.3e-06,5.0,0.0
6363.636363636363,8.400000000000001e-06,5.0,0.0
6363.636363636363,8.5e-06,5.0,0.0
6363.636363636363,8.6e-06,5.0,0.0
6363.636363636363,8.7e-06,5.0,0.0
6363.636363636363,8.8e-06,5.0,0.0
6363.636363636363,8.900000000000001e-06,5.0,0.0
6363.636363636363,9e-06,5.0,0.0
6363.636363636363,9.100000000000001e-06,5.0,0.0
6363.636363636363,9.2e-06,5.0,0.0
6363.636363636363,9.3e-06,5.0,0.0
6363.636363636363,9.4e-06,5.0,0.0
6363.636363636363,9.5e-06,5.0,0.0
6363.636363636363,9.6e-06,5.0,0.0
6363.636363636363,9.7e-06,5.0,0.0
6363.636363636363,9.800000000000001e-06,5.0,0.0
6363.636363636363,9.9e-06,5.0,0.0
6363.636363636363,1e-05,5.0,0.0
6454.545454545454,1e-07,5.0,0.0
6454.545454545454,2e-07,5.0,0.0
6454.545454545454,3e-07,5.0,0.0
6454.545454545454,4e-07,5.0,0.0
6454.545454545454,5e-07,5.0,0.0
6454.545454545454,6e-07,5.0,0.0
6454.545454545454,7e-07,5.0,0.0
6454.545454545454,8e-07,5.0,0.0
6454.545454545454,9e-07,5.0,0.0
6454.545454545454,1e-06,5.0,0.0
6454.545454545454,1.1e-06,5.0,0.0
6454.545454545454,1.2e-06,5.0,0.0
6454.545454545454,1.2999999999999998e-06,5.0,0.0
6454.545454545454,1.3999999999999997e-06,5.0,0.0
6454.545454545454,1.5e-06,5.0,0.0
6454.545454545454,1.6e-06,5.0,0.0
6454.545454545454,1.6999999999999998e-06,5.0,0.0
6454.545454545454,1.7999999999999997e-06,5.0,0.0
6454.545454545454,1.9e-06,5.0,0.0
6454.545454545454,2e-06,5.0,0.0
6454.545454545454,2.1e-06,5.0,0.0
6454.545454545454,2.1999999999999997e-06,5.0,0.0
6454.545454545454,2.3e-06,5.0,0.0
6454.545454545454,2.4e-06,5.0,0.0
6454.545454545454,2.4999999999999998e-06,5.0,0.0
6454.545454545454,2.5999999999999997e-06,5.0,0.0
6454.545454545454,2.6999999999999996e-06,5.0,0.0
6454.545454545454,2.8e-06,5.0,0.0
6454.545454545454,2.8999999999999998e-06,5.0,0.0
6454.545454545454,2.9999999999999997e-06,5.0,0.0
6454.545454545454,3.1e-06,5.0,0.0
6454.545454545454,3.2e-06,5.0,0.0
6454.545454545454,3.2999999999999997e-06,5.0,0.0
6454.545454545454,3.3999999999999996e-06,5.0,0.0
6454.545454545454,3.4999999999999995e-06,5.0,0.0
6454.545454545454,3.6e-06,5.0,0.0
6454.545454545454,3.6999999999999997e-06,5.0,0.0
6454.545454545454,3.7999999999999996e-06,5.0,0.0
6454.545454545454,3.9e-06,5.0,0.0
6454.545454545454,4e-06,5.0,0.0
6454.545454545454,4.1e-06,5.0,0.0
6454.545454545454,4.2e-06,5.0,0.0
6454.545454545454,4.2999999999999995e-06,5.0,0.0
6454.545454545454,4.399999999999999e-06,5.0,0.0
6454.545454545454,4.5e-06,5.0,0.0
6454.545454545454,4.6e-06,5.0,0.0
6454.545454545454,4.7e-06,5.0,0.0
6454.545454545454,4.8e-06,5.0,0.0
6454.545454545454,4.9e-06,5.0,0.0
6454.545454545454,4.9999999999999996e-06,5.0,0.0
6454.545454545454,5.0999999999999995e-06,5.0,0.0
6454.545454545454,5.199999999999999e-06,5.0,0.0
6454.545454545454,5.299999999999999e-06,5.0,0.0
6454.545454545454,5.4e-06,5.0,0.0
6454.545454545454,5.5e-06,5.0,0.0
6454.545454545454,5.6e-06,5.0,0.0
6454.545454545454,5.7e-06,5.0,0.0
6454.545454545454,5.7999999999999995e-06,5.0,0.0
6454.545454545454,5.899999999999999e-06,5.0,0.0
6454.545454545454,5.999999999999999e-06,5.0,0.0
6454.545454545454,6.1e-06,5.0,0.0
6454.545454545454,6.2e-06,5.0,0.0
6454.545454545454,6.3e-06,5.0,0.0
6454.545454545454,6.4e-06,5.0,0.0
6454.545454545454,6.5e-06,5.0,0.0
6454.545454545454,6.5999999999999995e-06,5.0,0.0
6454.545454545454,6.699999999999999e-06,5.0,0.0
6454.545454545454,6.799999999999999e-06,5.0,0.0
6454.545454545454,6.899999999999999e-06,5.0,0.0
6454.545454545454,7e-06,5.0,0.0
6454.545454545454,7.1e-06,5.0,0.0
6454.545454545454,7.2e-06,5.0,0.0
6454.545454545454,7.2999999999999996e-06,5.0,0.0
6454.545454545454,7.3999999999999995e-06,5.0,0.0
6454.545454545454,7.499999999999999e-06,5.0,0.0
6454.545454545454,7.599999999999999e-06,5.0,0.0
6454.545454545454,7.7e-06,5.0,0.0
6454.545454545454,7.8e-06,5.0,0.0
6454.545454545454,7.9e-06,5.0,0.0
6454.545454545454,8e-06,5.0,0.0
6454.545454545454,8.1e-06,5.0,0.0
6454.545454545454,8.200000000000001e-06,5.0,0.0
6454.545454545454,8.3e-06,5.0,0.0
6454.545454545454,8.400000000000001e-06,5.0,0.0
6454.545454545454,8.5e-06,5.0,0.0
6454.545454545454,8.6e-06,5.0,0.0
6454.545454545454,8.7e-06,5.0,0.0
6454.545454545454,8.8e-06,5.0,0.0
6454.545454545454,8.900000000000001e-06,5.0,0.0
6454.545454545454,9e-06,5.0,0.0
6454.545454545454,9.100000000000001e-06,5.0,0.0
6454.545454545454,9.2e-06,5.0,0.0
6454.545454545454,9.3e-06,5.0,0.0
6454.545454545454,9.4e-06,5.0,0.0
6454.545454545454,9.5e-06,5.0,0.0
6454.545454545454,9.6e-06,5.0,0.0
6454.545454545454,9.7e-06,5.0,0.0
6454.545454545454,9.800000000000001e-06,5.0,0.0
6454.545454545454,9.9e-06,5.0,0.0
6454.545454545454,1e-05,5.0,0.0
6545.454545454545,1e-07,5.0,0.0
6545.454545454545,2e-07,5.0,0.0
6545.454545454545,3e-07,5.0,0.0
6545.454545454545,4e-07,5.0,0.0
6545.454545454545,5e-07,5.0,0.0
6545.454545454545,6e-07,5.0,0.0
6545.454545454545,7e-07,5.0,0.0
6545.454545454545,8e-07,5.0,0.0
6545.454545454545,9e-07,5.0,0.0
6545.454545454545,1e-06,5.0,0.0
6545.454545454545,1.1e-06,5.0,0.0
6545.454545454545,1.2e-06,5.0,0.0
6545.454545454545,1.2999999999999998e-06,5.0,0.0
6545.454545454545,1.3999999999999997e-06,5.0,0.0
6545.454545454545,1.5e-06,5.0,0.0
6545.454545454545,1.6e-06,5.0,0.0
6545.454545454545,1.6999999999999998e-06,5.0,0.0
6545.454545454545,1.7999999999999997e-06,5.0,0.0
6545.454545454545,1.9e-06,5.0,0.0
6545.454545454545,2e-06,5.0,0.0
6545.454545454545,2.1e-06,5.0,0.0
6545.454545454545,2.1999999999999997e-06,5.0,0.0
6545.454545454545,2.3e-06,5.0,0.0
6545.454545454545,2.4e-06,5.0,0.0
6545.454545454545,2.4999999999999998e-06,5.0,0.0
6545.454545454545,2.5999999999999997e-06,5.0,0.0
6545.454545454545,2.6999999999999996e-06,5.0,0.0
6545.454545454545,2.8e-06,5.0,0.0
6545.454545454545,2.8999999999999998e-06,5.0,0.0
6545.454545454545,2.9999999999999997e-06,5.0,0.0
6545.454545454545,3.1e-06,5.0,0.0
6545.454545454545,3.2e-06,5.0,0.0
6545.454545454545,3.2999999999999997e-06,5.0,0.0
6545.454545454545,3.3999999999999996e-06,5.0,0.0
6545.454545454545,3.4999999999999995e-06,5.0,0.0
6545.454545454545,3.6e-06,5.0,0.0
6545.454545454545,3.6999999999999997e-06,5.0,0.0
6545.454545454545,3.7999999999999996e-06,5.0,0.0
6545.454545454545,3.9e-06,5.0,0.0
6545.454545454545,4e-06,5.0,0.0
6545.454545454545,4.1e-06,5.0,0.0
6545.454545454545,4.2e-06,5.0,0.0
6545.454545454545,4.2999999999999995e-06,5.0,0.0
6545.454545454545,4.399999999999999e-06,5.0,0.0
6545.454545454545,4.5e-06,5.0,0.0
6545.454545454545,4.6e-06,5.0,0.0
6545.454545454545,4.7e-06,5.0,0.0
6545.454545454545,4.8e-06,5.0,0.0
6545.454545454545,4.9e-06,5.0,0.0
6545.454545454545,4.9999999999999996e-06,5.0,0.0
6545.454545454545,5.0999999999999995e-06,5.0,0.0
6545.454545454545,5.199999999999999e-06,5.0,0.0
6545.454545454545,5.299999999999999e-06,5.0,0.0
6545.454545454545,5.4e-06,5.0,0.0
6545.454545454545,5.5e-06,5.0,0.0
6545.454545454545,5.6e-06,5.0,0.0
6545.454545454545,5.7e-06,5.0,0.0
6545.454545454545,5.7999999999999995e-06,5.0,0.0
6545.454545454545,5.899999999999999e-06,5.0,0.0
6545.454545454545,5.999999999999999e-06,5.0,0.0
6545.454545454545,6.1e-06,5.0,0.0
6545.454545454545,6.2e-06,5.0,0.0
6545.454545454545,6.3e-06,5.0,0.0
6545.454545454545,6.4e-06,5.0,0.0
6545.454545454545,6.5e-06,5.0,0.0
6545.454545454545,6.5999999999999995e-06,5.0,0.0
6545.454545454545,6.699999999999999e-06,5.0,0.0
6545.454545454545,6.799999999999999e-06,5.0,0.0
6545.454545454545,6.899999999999999e-06,5.0,0.0
6545.454545454545,7e-06,5.0,0.0
6545.454545454545,7.1e-06,5.0,0.0
6545.454545454545,7.2e-06,5.0,0.0
6545.454545454545,7.2999999999999996e-06,5.0,0.0
6545.454545454545,7.3999999999999995e-06,5.0,0.0
6545.454545454545,7.499999999999999e-06,5.0,0.0
6545.454545454545,7.599999999999999e-06,5.0,0.0
6545.454545454545,7.7e-06,5.0,0.0
6545.454545454545,7.8e-06,5.0,0.0
6545.454545454545,7.9e-06,5.0,0.0
6545.454545454545,8e-06,5.0,0.0
6545.454545454545,8.1e-06,5.0,0.0
6545.454545454545,8.200000000000001e-06,5.0,0.0
6545.454545454545,8.3e-06,5.0,0.0
6545.454545454545,8.400000000000001e-06,5.0,0.0
6545.454545454545,8.5e-06,5.0,0.0
6545.454545454545,8.6e-06,5.0,0.0
6545.454545454545,8.7e-06,5.0,0.0
6545.454545454545,8.8e-06,5.0,0.0
6545.454545454545,8.900000000000001e-06,5.0,0.0
6545.454545454545,9e-06,5.0,0.0
6545.454545454545,9.100000000000001e-06,5.0,0.0
6545.454545454545,9.2e-06,5.0,0.0
6545.454545454545,9.3e-06,5.0,0.0
6545.454545454545,9.4e-06,5.0,0.0
6545.454545454545,9.5e-06,5.0,0.0
6545.454545454545,9.6e-06,5.0,0.0
6545.454545454545,9.7e-06,5.0,0.0
6545.454545454545,9.800000000000001e-06,5.0,0.0
6545.454545454545,9.9e-06,5.0,0.0
6545.454545454545,1e-05,5.0,0.0
6636.363636363636,1e-07,5.0,0.0
6636.363636363636,2e-07,5.0,0.0
6636.363636363636,3e-07,5.0,0.0
6636.363636363636,4e-07,5.0,0.0
6636.363636363636,5e-07,5.0,0.0
6636.363636363636,6e-07,5.0,0.0
6636.363636363636,7e-07,5.0,0.0
6636.363636363636,8e-07,5.0,0.0
6636.363636363636,9e-07,5.0,0.0
6636.363636363636,1e-06,5.0,0.0
6636.363636363636,1.1e-06,5.0,0.0
6636.363636363636,1.2e-06,5.0,0.0
6636.363636363636,1.2999999999999998e-06,5.0,0.0
6636.363636363636,1.3999999999999997e-06,5.0,0.0
6636.363636363636,1.5e-06,5.0,0.0
6636.363636363636,1.6e-06,5.0,0.0
6636.363636363636,1.6999999999999998e-06,5.0,0.0
6636.363636363636,1.7999999999999997e-06,5.0,0.0
6636.363636363636,1.9e-06,5.0,0.0
6636.363636363636,2e-06,5.0,0.0
6636.363636363636,2.1e-06,5.0,0.0
6636.363636363636,2.1999999999999997e-06,5.0,0.0
6636.363636363636,2.3e-06,5.0,0.0
6636.363636363636,2.4e-06,5.0,0.0
6636.363636363636,2.4999999999999998e-06,5.0,0.0
6636.363636363636,2.5999999999999997e-06,5.0,0.0
6636.363636363636,2.6999999999999996e-06,5.0,0.0
6636.363636363636,2.8e-06,5.0,0.0
6636.363636363636,2.8999999999999998e-06,5.0,0.0
6636.363636363636,2.9999999999999997e-06,5.0,0.0
6636.363636363636,3.1e-06,5.0,0.0
6636.363636363636,3.2e-06,5.0,0.0
6636.363636363636,3.2999999999999997e-06,5.0,0.0
6636.363636363636,3.3999999999999996e-06,5.0,0.0
6636.363636363636,3.4999999999999995e-06,5.0,0.0
6636.363636363636,3.6e-06,5.0,0.0
6636.363636363636,3.6999999999999997e-06,5.0,0.0
6636.363636363636,3.7999999999999996e-06,5.0,0.0
6636.363636363636,3.9e-06,5.0,0.0
6636.363636363636,4e-06,5.0,0.0
6636.363636363636,4.1e-06,5.0,0.0
6636.363636363636,4.2e-06,5.0,0.0
6636.363636363636,4.2999999999999995e-06,5.0,0.0
6636.363636363636,4.399999999999999e-06,5.0,0.0
6636.363636363636,4.5e-06,5.0,0.0
6636.363636363636,4.6e-06,5.0,0.0
6636.363636363636,4.7e-06,5.0,0.0
6636.363636363636,4.8e-06,5.0,0.0
6636.363636363636,4.9e-06,5.0,0.0
6636.363636363636,4.9999999999999996e-06,5.0,0.0
6636.363636363636,5.0999999999999995e-06,5.0,0.0
6636.363636363636,5.199999999999999e-06,5.0,0.0
6636.363636363636,5.299999999999999e-06,5.0,0.0
6636.363636363636,5.4e-06,5.0,0.0
6636.363636363636,5.5e-06,5.0,0.0
6636.363636363636,5.6e-06,5.0,0.0
6636.363636363636,5.7e-06,5.0,0.0
6636.363636363636,5.7999999999999995e-06,5.0,0.0
6636.363636363636,5.899999999999999e-06,5.0,0.0
6636.363636363636,5.999999999999999e-06,5.0,0.0
6636.363636363636,6.1e-06,5.0,0.0
6636.363636363636,6.2e-06,5.0,0.0
6636.363636363636,6.3e-06,5.0,0.0
6636.363636363636,6.4e-06,5.0,0.0
6636.363636363636,6.5e-06,5.0,0.0
6636.363636363636,6.5999999999999995e-06,5.0,0.0
6636.363636363636,6.699999999999999e-06,5.0,0.0
6636.363636363636,6.799999999999999e-06,5.0,0.0
6636.363636363636,6.899999999999999e-06,5.0,0.0
6636.363636363636,7e-06,5.0,0.0
6636.363636363636,7.1e-06,5.0,0.0
6636.363636363636,7.2e-06,5.0,0.0
6636.363636363636,7.2999999999999996e-06,5.0,0.0
6636.363636363636,7.3999999999999995e-06,5.0,0.0
6636.363636363636,7.499999999999999e-06,5.0,0.0
6636.363636363636,7.599999999999999e-06,5.0,0.0
6636.363636363636,7.7e-06,5.0,0.0
6636.363636363636,7.8e-06,5.0,0.0
6636.363636363636,7.9e-06,5.0,0.0
6636.363636363636,8e-06,5.0,0.0
6636.363636363636,8.1e-06,5.0,0.0
6636.363636363636,8.200000000000001e-06,5.0,0.0
6636.363636363636,8.3e-06,5.0,0.0
6636.363636363636,8.400000000000001e-06,5.0,0.0
6636.363636363636,8.5e-06,5.0,0.0
6636.363636363636,8.6e-06,5.0,0.0
6636.363636363636,8.7e-06,5.0,0.0
6636.363636363636,8.8e-06,5.0,0.0
6636.363636363636,8.900000000000001e-06,5.0,0.0
6636.363636363636,9e-06,5.0,0.0
6636.363636363636,9.100000000000001e-06,5.0,0.0
6636.363636363636,9.2e-06,5.0,0.0
6636.363636363636,9.3e-06,5.0,0.0
6636.363636363636,9.4e-06,5.0,0.0
6636.363636363636,9.5e-06,5.0,0.0
6636.363636363636,9.6e-06,5.0,0.0
6636.363636363636,9.7e-06,5.0,0.0
6636.363636363636,9.800000000000001e-06,5.0,0.0
6636.363636363636,9.9e-06,5.0,0.0
6636.363636363636,1e-05,5.0,0.0
6727.272727272727,1e-07,5.0,0.0
6727.272727272727,2e-07,5.0,0.0
6727.272727272727,3e-07,5.0,0.0
6727.272727272727,4e-07,5.0,0.0
6727.272727272727,5e-07,5.0,0.0
6727.272727272727,6e-07,5.0,0.0
6727.272727272727,7e-07,5.0,0.0
6727.272727272727,8e-07,5.0,0.0
6727.272727272727,9e-07,5.0,0.0
6727.272727272727,1e-06,5.0,0.0
6727.272727272727,1.1e-06,5.0,0.0
6727.272727272727,1.2e-06,5.0,0.0
6727.272727272727,1.2999999999999998e-06,5.0,0.0
6727.272727272727,1.3999999999999997e-06,5.0,0.0
6727.272727272727,1.5e-06,5.0,0.0
6727.272727272727,1.6e-06,5.0,0.0
6727.272727272727,1.6999999999999998e-06,5.0,0.0
6727.272727272727,1.7999999999999997e-06,5.0,0.0
6727.272727272727,1.9e-06,5.0,0.0
6727.272727272727,2e-06,5.0,0.0
6727.272727272727,2.1e-06,5.0,0.0
6727.272727272727,2.1999999999999997e-06,5.0,0.0
6727.272727272727,2.3e-06,5.0,0.0
6727.272727272727,2.4e-06,5.0,0.0
6727.272727272727,2.4999999999999998e-06,5.0,0.0
6727.272727272727,2.5999999999999997e-06,5.0,0.0
6727.272727272727,2.6999999999999996e-06,5.0,0.0
6727.272727272727,2.8e-06,5.0,0.0
6727.272727272727,2.8999999999999998e-06,5.0,0.0
6727.272727272727,2.9999999999999997e-06,5.0,0.0
6727.272727272727,3.1e-06,5.0,0.0
6727.272727272727,3.2e-06,5.0,0.0
6727.272727272727,3.2999999999999997e-06,5.0,0.0
6727.272727272727,3.3999999999999996e-06,5.0,0.0
6727.272727272727,3.4999999999999995e-06,5.0,0.0
6727.272727272727,3.6e-06,5.0,0.0
6727.272727272727,3.6999999999999997e-06,5.0,0.0
6727.272727272727,3.7999999999999996e-06,5.0,0.0
6727.272727272727,3.9e-06,5.0,0.0
6727.272727272727,4e-06,5.0,0.0
6727.272727272727,4.1e-06,5.0,0.0
6727.272727272727,4.2e-06,5.0,0.0
6727.272727272727,4.2999999999999995e-06,5.0,0.0
6727.272727272727,4.399999999999999e-06,5.0,0.0
6727.272727272727,4.5e-06,5.0,0.0
6727.272727272727,4.6e-06,5.0,0.0
6727.272727272727,4.7e-06,5.0,0.0
6727.272727272727,4.8e-06,5.0,0.0
6727.272727272727,4.9e-06,5.0,0.0
6727.272727272727,4.9999999999999996e-06,5.0,0.0
6727.272727272727,5.0999999999999995e-06,5.0,0.0
6727.272727272727,5.199999999999999e-06,5.0,0.0
6727.272727272727,5.299999999999999e-06,5.0,0.0
6727.272727272727,5.4e-06,5.0,0.0
6727.272727272727,5.5e-06,5.0,0.0
6727.272727272727,5.6e-06,5.0,0.0
6727.272727272727,5.7e-06,5.0,0.0
6727.272727272727,5.7999999999999995e-06,5.0,0.0
6727.272727272727,5.899999999999999e-06,5.0,0.0
6727.272727272727,5.999999999999999e-06,5.0,0.0
6727.272727272727,6.1e-06,5.0,0.0
6727.272727272727,6.2e-06,5.0,0.0
6727.272727272727,6.3e-06,5.0,0.0
6727.272727272727,6.4e-06,5.0,0.0
